PCA1,PCA2,Cluster
0.35941835549183165,-0.08796819025189404,0
2.2150070523055994,-1.2355746901300069,0
1.1994318706008182,-0.13702313813885103,0
-0.02194431416674908,0.8625746252351097,1
-1.878619364069339,-0.13414574081230757,3
-0.51741284635187,-1.4548304501759999,4
-0.2980354361727683,-1.2879690543637237,4
-0.1455725858958146,-1.0858890971566182,4
-0.2823248832487697,1.0516494222605812,1
-0.7035893622902327,-1.2699824771391597,4
2.332951364082677,-0.1688204760892304,0
-0.6255430288909591,0.48025507087154573,1
-1.4977605795263085,-0.9510216072642926,4
1.6299604561309389,-1.3290813197319282,0
-0.5320981027714871,0.42164480971064267,1
-0.21232766815246515,-1.1092314330686288,4
-0.6120567078001705,0.849073595085139,1
-1.485988696080468,-0.09098582665783526,4
-1.3639733971759942,-1.3119759980615553,4
-2.137241034420153,-1.5097349412920158,4
-3.4317031142188084,0.7824977336254245,3
2.5777116918962304,-0.3338335553335288,2
1.62226895135773,-1.2608062105142774,0
-1.2091285636247464,0.05566102009752559,4
0.6952290409820477,-0.8179339284179842,0
-3.527263956633834,0.9644466110679311,3
1.4027947132103888,-0.6332489068088285,0
-3.0415013055889664,-1.0485891463946475,3
-1.470273115373349,-1.3544838263837253,4
-0.6206102903886634,-0.9426315899262756,4
-3.215778291281123,0.8020305212015038,3
2.157088037945482,1.3028876967567822,2
-1.712419396285905,2.258707283146363,1
-1.9574642158012912,0.32931408836129233,3
2.641823965493899,0.6049604987864522,2
-1.341672060865157,1.9867171313051388,1
-0.8966537219382916,-1.188921308886101,4
3.935149236869431,0.6376970661783663,2
0.49732431141254485,0.9019962034274973,1
-1.2783868706538482,-0.008712028587536669,4
-0.8704231050038078,1.4290476818045708,1
-0.5470880339229732,1.8087569169624318,1
-0.2174333252816962,0.02972253818117239,1
-1.7871856718332646,-0.9000417072838957,4
-0.8362184930049266,1.9506605440524267,1
0.19599447027726188,-0.28516805268626955,0
1.9517457974753638,1.2233441722640988,2
1.893450734837128,0.22863968246970656,0
2.6733860216408645,0.3462641227042583,2
0.5335895070979332,0.06316431280597419,0
-1.3231384911105906,-0.5762959597590657,4
-1.5557818175729319,-1.338352662065788,4
0.06092659154401657,-0.01839437801839669,1
3.40500853686634,-1.0365041854503103,2
-1.7697839545354168,-1.4660226023911234,4
-2.5595132958463602,-1.254832778269191,4
-1.8674600034455813,1.359567370057457,3
0.9998611927487486,-1.2555806613142682,0
-1.9701027627944254,0.8388619180274318,3
-0.6753845439632431,1.3563396440227562,1
1.4741442003143745,-1.006287180069889,0
-1.4551264806507271,-0.03893113459334535,4
-1.3019658240172713,1.132889906830288,1
-1.7708387264738656,-0.5571306874220507,4
3.464743880650234,0.1912435727724246,2
3.2896469797015446,-1.2531139839958962,2
-2.003158599814913,0.16794481263671973,3
1.4540748555939673,-1.2916683125736323,0
-1.466897205822239,-0.04616134014300308,4
2.646940522673759,-0.2978125289935646,2
-2.0228304817337808,0.9096670926723673,3
1.0056057296144938,-1.2288480615003066,0
-1.0137873906847412,-0.9583997363810275,4
2.4968638883575167,-1.3162033141527032,0
-0.01007881038108921,0.9677274323490133,1
2.930754169002162,2.073705848222611,2
2.099315713591427,-1.2415909777718195,0
-0.28096676013317057,0.17645962502972984,1
-2.8137326587249483,-1.4493129988984812,4
2.368125253360546,-1.0519142282706073,0
-1.821992269496598,-1.3092372558078083,4
0.6357692936787911,0.36686685418239967,0
-1.801275682964575,-0.6446147281632734,4
-1.556863270030421,-1.1048476494258248,4
-2.7585441092778287,0.9612473548200557,3
-1.1718250925557145,-1.3454967474921626,4
1.474092476251193,-1.3250445782905698,0
-0.6757064166091267,0.44786183343222363,1
-0.6618510034206195,-1.4801869920597326,4
-1.8513738157565647,1.5809328350489058,3
1.2471261196617096,-0.6595328102395008,0
2.3394106031943798,0.3851469883127593,2
2.8728771747080653,0.20199237941891085,2
3.1915306272426625,0.41964348979179145,2
-1.8351394504086447,-0.06000018528525813,3
0.8826534688872826,2.006499933160893,1
-2.2138461302902304,1.0468282836086458,3
1.5153531334246144,-0.6696241829030652,0
-4.004158664814465,0.4612062295324447,3
-0.803637012121302,2.157131638507714,1
-1.7128729421549227,-1.2033481748913184,4
-1.6484707990118892,0.6262312234290398,3
-1.0786028760851714,-0.9136361765401831,4
0.877072294068805,1.7754222343344468,1
1.3095439246030331,-0.33210099461486736,0
-1.3375287449655546,2.7633560234691745,1
-1.6721706311531985,2.259049282518742,1
-1.7638192967157833,0.9233730897263368,3
0.8912910269755943,0.15682587472082193,0
1.3530107655549461,-0.6095817802939555,0
1.1451814007881713,1.1264255089575188,0
-3.283045745387588,0.8212842885742736,3
0.35977950507825085,-0.14734924354190448,0
2.8017361485488643,0.15136844003181232,2
-2.234775246751071,1.1399510682167648,3
1.4754019378503618,-1.2559329710588598,0
-1.55339215486422,1.896085244004905,1
-4.105132454793514,0.7014755126084902,3
-0.7488969108826733,1.9822260383627825,1
-1.687895832292366,2.479231297495589,1
-0.8496904768043931,1.9776924812501435,1
-1.340300825630039,1.4580790853221695,1
-3.7056669121657397,0.7014944687974756,3
2.084092682627669,-0.7559142719290366,0
-0.7778598191380535,1.929734209825622,1
-0.4475442051323675,0.15064184862987123,1
-1.8772674153413242,0.8652058925342015,3
3.924354166717374,-0.3172546340203446,2
3.4694674335566775,-0.3472880334564642,2
4.465149105200148,2.5393718431594228,2
-0.32924646158037496,-1.0888885916992717,4
3.9463643952719063,0.11575577805222571,2
-0.9336473757394577,0.22463057984890572,1
